name,description,price,sku,imageUrls,brand
NXM-63S/2300 40A Llave De Fuerza 2P Nxm - 63S 40A (Fijo) 415V: 25Ka,NXM-63S/2300 40A Llave De Fuerza 2P Nxm - 63S 40A (Fijo) 415V: 25Ka,95.32,"Código: 259286
CHINT
Ref./Fab: NXM-63S/2300 40A
Cant.Disponible: 25
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 95.32",https://store.grupocoinp.com/web/image/product.product/17647/image_1024/%5BNXM-63S-2300%2040A%5D%20Llave%20De%20Fuerza%202P%20Nxm%20-%2063S%20%2040A%20%28Fijo%29%20415V:%2025Ka?unique=0edc1c6,chint-103
NXM-63S/2300 50A Llave De Fuerza 2P Nxm - 63S 50A (Fijo) 415V: 25Ka,NXM-63S/2300 50A Llave De Fuerza 2P Nxm - 63S 50A (Fijo) 415V: 25Ka,95.32,"Código: 259287
CHINT
Ref./Fab: NXM-63S/2300 50A
Cant.Disponible: 4
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 95.32",https://store.grupocoinp.com/web/image/product.product/17648/image_1024/%5BNXM-63S-2300%2050A%5D%20Llave%20De%20Fuerza%202P%20Nxm%20-%2063S%20%2050A%20%28Fijo%29%20415V:%2025Ka?unique=18bf797,chint-103
NXM-63S/2300 63A Llave De Fuerza 2P Nxm - 63S 63A (Fijo) 415V: 25Ka,NXM-63S/2300 63A Llave De Fuerza 2P Nxm - 63S 63A (Fijo) 415V: 25Ka,95.32,"Código: 259288
CHINT
Ref./Fab: NXM-63S/2300 63A
Cant.Disponible: 2
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 95.32",https://store.grupocoinp.com/web/image/product.product/17649/image_1024/%5BNXM-63S-2300%2063A%5D%20Llave%20De%20Fuerza%202P%20Nxm%20-%2063S%20%2063A%20%28Fijo%29%20415V:%2025Ka?unique=b53d7af,chint-103
NXM-63S/3300 10A Llave De Fuerza 3P Nxm-63S 10A (Fijo) 415V: 25Ka,NXM-63S/3300 10A Llave De Fuerza 3P Nxm-63S 10A (Fijo) 415V: 25Ka,101.2,"Código: 205882
CHINT
Ref./Fab: NXM-63S/3300 10A
Cant.Disponible: 5
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 101.20",https://store.grupocoinp.com/web/image/product.product/17650/image_1024/%5BNXM-63S-3300%2010A%5D%20Llave%20De%20Fuerza%203P%20Nxm-63S%2010A%20%28Fijo%29%20%20415V:%2025Ka?unique=f4a16ff,chint-103
NXM-63S/3300 16A Llave De Fuerza 3P Nxm-63S 16A (Fijo) 415V: 25Ka,NXM-63S/3300 16A Llave De Fuerza 3P Nxm-63S 16A (Fijo) 415V: 25Ka,101.2,"Código: 205883
CHINT
Ref./Fab: NXM-63S/3300 16A
Cant.Disponible: 5
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 101.20",https://store.grupocoinp.com/web/image/product.product/17651/image_1024/%5BNXM-63S-3300%2016A%5D%20Llave%20De%20Fuerza%203P%20Nxm-63S%2016A%20%28Fijo%29%20%20415V:%2025Ka?unique=3c1ab7e,chint-103
NXM-63S/3300 20A Llave De Fuerza 3P Nxm-63S 20A (Fijo) 415V: 25Ka,NXM-63S/3300 20A Llave De Fuerza 3P Nxm-63S 20A (Fijo) 415V: 25Ka,101.2,"Código: 205884
CHINT
Ref./Fab: NXM-63S/3300 20A
Cant.Disponible: 4
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 101.20",https://store.grupocoinp.com/web/image/product.product/17652/image_1024/%5BNXM-63S-3300%2020A%5D%20Llave%20De%20Fuerza%203P%20Nxm-63S%2020A%20%28Fijo%29%20%20415V:%2025Ka?unique=3688664,chint-103
NXM-63S/3300 25A Llave De Fuerza 3P Nxm-63S 25A (Fijo) 415V: 25Ka,NXM-63S/3300 25A Llave De Fuerza 3P Nxm-63S 25A (Fijo) 415V: 25Ka,101.2,"Código: 205885
CHINT
Ref./Fab: NXM-63S/3300 25A
Cant.Disponible: 9
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 101.20",https://store.grupocoinp.com/web/image/product.product/17653/image_1024/%5BNXM-63S-3300%2025A%5D%20Llave%20De%20Fuerza%203P%20Nxm-63S%2025A%20%28Fijo%29%20%20415V:%2025Ka?unique=c879baf,chint-103
NXM-63S/3300 32A Llave De Fuerza 3P Nxm-63S 32A (Fijo) 415V: 25Ka,NXM-63S/3300 32A Llave De Fuerza 3P Nxm-63S 32A (Fijo) 415V: 25Ka,101.2,"Código: 205886
CHINT
Ref./Fab: NXM-63S/3300 32A
Cant.Disponible: 5
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 101.20",https://store.grupocoinp.com/web/image/product.product/17654/image_1024/%5BNXM-63S-3300%2032A%5D%20Llave%20De%20Fuerza%203P%20Nxm-63S%2032A%20%28Fijo%29%20%20415V:%2025Ka?unique=c7ad1e7,chint-103
NXM-63S/3300 40A Llave De Fuerza 3P Nxm-63S 40A (Fijo) 415V: 25Ka,NXM-63S/3300 40A Llave De Fuerza 3P Nxm-63S 40A (Fijo) 415V: 25Ka,101.2,"Código: 205887
CHINT
Ref./Fab: NXM-63S/3300 40A
Cant.Disponible: 2
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 101.20",https://store.grupocoinp.com/web/image/product.product/17655/image_1024/%5BNXM-63S-3300%2040A%5D%20Llave%20De%20Fuerza%203P%20Nxm-63S%2040A%20%28Fijo%29%20%20415V:%2025Ka?unique=37328b0,chint-103
NXM-63S/3300 50A Llave De Fuerza 3P Nxm-63S 50A (Fijo) 415V: 25Ka,NXM-63S/3300 50A Llave De Fuerza 3P Nxm-63S 50A (Fijo) 415V: 25Ka,101.2,"Código: 205888
CHINT
Ref./Fab: NXM-63S/3300 50A
Cant.Disponible: 3
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 101.20",https://store.grupocoinp.com/web/image/product.product/17656/image_1024/%5BNXM-63S-3300%2050A%5D%20Llave%20De%20Fuerza%203P%20Nxm-63S%2050A%20%28Fijo%29%20%20415V:%2025Ka?unique=9621a23,chint-103
NXM-63S/3300 63A Llave De Fuerza 3P Nxm-63S 63A (Fijo) 415V: 25Ka,NXM-63S/3300 63A Llave De Fuerza 3P Nxm-63S 63A (Fijo) 415V: 25Ka,101.2,"Código: 205889
CHINT
Ref./Fab: NXM-63S/3300 63A
Cant.Disponible: 4
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 101.20",https://store.grupocoinp.com/web/image/product.product/17657/image_1024/%5BNXM-63S-3300%2063A%5D%20Llave%20De%20Fuerza%203P%20Nxm-63S%2063A%20%28Fijo%29%20%20415V:%2025Ka?unique=6451c04,chint-103
NXM-125S/3300 80A Llave De Fuerza 3P Nxm-125S 80A (Fijo) 25Ka - 380/400/415V,NXM-125S/3300 80A Llave De Fuerza 3P Nxm-125S 80A (Fijo) 25Ka - 380/400/415V,112.12,"Código: 131361
CHINT
Ref./Fab: NXM-125S/3300 80A
Cant.Disponible: 1
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 112.12",https://store.grupocoinp.com/web/image/product.product/17658/image_1024/%5BNXM-125S-3300%2080A%5D%20Llave%20De%20Fuerza%203P%20Nxm-125S%2080A%20%28Fijo%29%2025Ka%20-%20380-400-415V?unique=5449ccd,chint-103
NXM-125S/3300 100A Llave De Fuerza 3P Nxm-125S 100A (Fijo) 25Ka - 380/400/415V,NXM-125S/3300 100A Llave De Fuerza 3P Nxm-125S 100A (Fijo) 25Ka - 380/400/415V,112.12,"Código: 131362
CHINT
Ref./Fab: NXM-125S/3300 100A
Cant.Disponible: 7
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 112.12",https://store.grupocoinp.com/web/image/product.product/17659/image_1024/%5BNXM-125S-3300%20100A%5D%20Llave%20De%20Fuerza%203P%20Nxm-125S%20100A%20%28Fijo%29%2025Ka%20-%20380-400-415V?unique=ab30b99,chint-103
NXM-125S/3300 125A Llave De Fuerza 3P Nxm-125S 125A (Fijo) 25Ka - 380/400/415V,NXM-125S/3300 125A Llave De Fuerza 3P Nxm-125S 125A (Fijo) 25Ka - 380/400/415V,112.12,"Código: 131363
CHINT
Ref./Fab: NXM-125S/3300 125A
Cant.Disponible: 5
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 112.12",https://store.grupocoinp.com/web/image/product.product/17660/image_1024/%5BNXM-125S-3300%20125A%5D%20Llave%20De%20Fuerza%203P%20Nxm-125S%20125A%20%28Fijo%29%2025Ka%20-%20380-400-415V?unique=9b21996,chint-103
NXM-160S/3300 160A Llave De Fuerza 3P Nxm-160S 160A (Fijo) 36Ka - 380/400/415V,NXM-160S/3300 160A Llave De Fuerza 3P Nxm-160S 160A (Fijo) 36Ka - 380/400/415V,171.38,"Código: 131364
CHINT
Ref./Fab: NXM-160S/3300 160A
Cant.Disponible: 4
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 171.38",https://store.grupocoinp.com/web/image/product.product/17661/image_1024/%5BNXM-160S-3300%20160A%5D%20Llave%20De%20Fuerza%203P%20Nxm-160S%20160A%20%28Fijo%29%2036Ka%20-%20380-400-415V?unique=1e4391f,chint-103
NXM-250S/3300 180A Llave De Fuerza 3P Nxm-250S 180A (Fijo) 36Ka - 380/400/415V,NXM-250S/3300 180A Llave De Fuerza 3P Nxm-250S 180A (Fijo) 36Ka - 380/400/415V,197.18,"Código: 131366
CHINT
Ref./Fab: NXM-250S/3300 180A
Cant.Disponible: 3
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 197.18",https://store.grupocoinp.com/web/image/product.product/17662/image_1024/%5BNXM-250S-3300%20180A%5D%20Llave%20De%20Fuerza%203P%20Nxm-250S%20180A%20%28Fijo%29%2036Ka%20-%20380-400-415V?unique=6166a11,chint-103
NXM-250S/3300 200A Llave De Fuerza 3P Nxm-250S 200A (Fijo) 36Ka - 380/400/415V,NXM-250S/3300 200A Llave De Fuerza 3P Nxm-250S 200A (Fijo) 36Ka - 380/400/415V,197.18,"Código: 131367
CHINT
Ref./Fab: NXM-250S/3300 200A
Cant.Disponible: 6
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 197.18",https://store.grupocoinp.com/web/image/product.product/17663/image_1024/%5BNXM-250S-3300%20200A%5D%20Llave%20De%20Fuerza%203P%20Nxm-250S%20200A%20%28Fijo%29%2036Ka%20-%20380-400-415V?unique=fa412c0,chint-103
NXM-250S/3300 225A Llave De Fuerza 3P Nxm-250S 225A (Fijo) 36Ka - 380/400/415V,NXM-250S/3300 225A Llave De Fuerza 3P Nxm-250S 225A (Fijo) 36Ka - 380/400/415V,197.18,"Código: 131368
CHINT
Ref./Fab: NXM-250S/3300 225A
Cant.Disponible: 5
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 197.18",https://store.grupocoinp.com/web/image/product.product/17664/image_1024/%5BNXM-250S-3300%20225A%5D%20Llave%20De%20Fuerza%203P%20Nxm-250S%20225A%20%28Fijo%29%2036Ka%20-%20380-400-415V?unique=94b8cdd,chint-103
NXM-250S/3300 250A Llave De Fuerza 3P Nxm-250S 250A (Fijo) 36Ka - 380/400/415V,NXM-250S/3300 250A Llave De Fuerza 3P Nxm-250S 250A (Fijo) 36Ka - 380/400/415V,197.18,"Código: 131369
CHINT
Ref./Fab: NXM-250S/3300 250A
Cant.Disponible: 2
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 197.18",https://store.grupocoinp.com/web/image/product.product/17665/image_1024/%5BNXM-250S-3300%20250A%5D%20Llave%20De%20Fuerza%203P%20Nxm-250S%20250A%20%28Fijo%29%2036Ka%20-%20380-400-415V?unique=f607dbb,chint-103
NXM-400S/3300 315A Llave De Fuerza 3P Nxm-400S 315A (Fijo) 50Ka - 380/400/415V,NXM-400S/3300 315A Llave De Fuerza 3P Nxm-400S 315A (Fijo) 50Ka - 380/400/415V,462.43,"Código: 131371
CHINT
Ref./Fab: NXM-400S/3300 315A
Cant.Disponible: 4
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 462.43",https://store.grupocoinp.com/web/image/product.product/17666/image_1024/%5BNXM-400S-3300%20315A%5D%20Llave%20De%20Fuerza%203P%20Nxm-400S%20315A%20%28Fijo%29%2050Ka%20-%20380-400-415V?unique=e09626f,chint-103
NXM-400S/3300 350A Llave De Fuerza 3P Nxm-400S 350A (Fijo) 50Ka - 380/400/415V,NXM-400S/3300 350A Llave De Fuerza 3P Nxm-400S 350A (Fijo) 50Ka - 380/400/415V,462.43,"Código: 131372
CHINT
Ref./Fab: NXM-400S/3300 350A
Cant.Disponible: 4
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 462.43",https://store.grupocoinp.com/web/image/product.product/17667/image_1024/%5BNXM-400S-3300%20350A%5D%20Llave%20De%20Fuerza%203P%20Nxm-400S%20350A%20%28Fijo%29%2050Ka%20-%20380-400-415V?unique=7200b74,chint-103
NXM-400S/3300 400A Llave De Fuerza 3P Nxm-400S 400A (Fijo) 50Ka - 380/400/415V,NXM-400S/3300 400A Llave De Fuerza 3P Nxm-400S 400A (Fijo) 50Ka - 380/400/415V,462.43,"Código: 131373
CHINT
Ref./Fab: NXM-400S/3300 400A
Cant.Disponible: 3
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 462.43",https://store.grupocoinp.com/web/image/product.product/17668/image_1024/%5BNXM-400S-3300%20400A%5D%20Llave%20De%20Fuerza%203P%20Nxm-400S%20400A%20%28Fijo%29%2050Ka%20-%20380-400-415V?unique=f9f0836,chint-103
NXM-630S/3300 500A Llave De Fuerza 3P Nxm-630S 500A (Fijo) 50Ka - 380/400/415V,NXM-630S/3300 500A Llave De Fuerza 3P Nxm-630S 500A (Fijo) 50Ka - 380/400/415V,557.99,"Código: 131374
CHINT
Ref./Fab: NXM-630S/3300 500A
Cant.Disponible: 5
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 557.99",https://store.grupocoinp.com/web/image/product.product/17669/image_1024/%5BNXM-630S-3300%20500A%5D%20Llave%20De%20Fuerza%203P%20Nxm-630S%20500A%20%28Fijo%29%2050Ka%20-%20380-400-415V?unique=7c1859e,chint-103
NXM-630S/3300 630A Llave De Fuerza 3P Nxm-630S 630A (Fijo) 50Ka - 380/400/415V,NXM-630S/3300 630A Llave De Fuerza 3P Nxm-630S 630A (Fijo) 50Ka - 380/400/415V,557.99,"Código: 131375
CHINT
Ref./Fab: NXM-630S/3300 630A
Cant.Disponible: 4
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 557.99",https://store.grupocoinp.com/web/image/product.product/17670/image_1024/%5BNXM-630S-3300%20630A%5D%20Llave%20De%20Fuerza%203P%20Nxm-630S%20630A%20%28Fijo%29%2050Ka%20-%20380-400-415V?unique=634cb11,chint-103
NS2-FA1010 Contacto Auxiliar Falla Para Guardamotor,NS2-FA1010 Contacto Auxiliar Falla Para Guardamotor,15.59,"Código: 495962
CHINT
Ref./Fab: NS2-FA1010
Cant.Disponible: 30
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 15.59",https://store.grupocoinp.com/web/image/product.product/17692/image_1024/%5BNS2-FA1010%5D%20Contacto%20Auxiliar%20Falla%20Para%20Guardamotor?unique=23dfd44,chint-103
NWC6 0.48-30-3 Condensador Tipo Seco 30Kvar 480V Trifasico 60Hz,NWC6 0.48-30-3 Condensador Tipo Seco 30Kvar 480V Trifasico 60Hz,334.99,"Código: 308738
CHINT
Ref./Fab: NWC6 0.48-30-3
Cant.Disponible: 21
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 334.99",https://store.grupocoinp.com/web/image/product.product/17693/image_1024/%5BNWC6%200.48-30-3%5D%20Condensador%20Tipo%20Seco%2030Kvar%20480V%20Trifasico%2060Hz?unique=26bf963,chint-103
NWC6 0.48-40-3 Condensador Tipo Seco 40Kvar 480V Trifasico 60Hz,NWC6 0.48-40-3 Condensador Tipo Seco 40Kvar 480V Trifasico 60Hz,416.78,"Código: 308739
CHINT
Ref./Fab: NWC6 0.48-40-3
Cant.Disponible: 2
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 416.78",https://store.grupocoinp.com/web/image/product.product/17694/image_1024/%5BNWC6%200.48-40-3%5D%20Condensador%20Tipo%20Seco%2040Kvar%20480V%20Trifasico%2060Hz?unique=c4971f7,chint-103
NWC6 0.45-25-3 Condensador Tipo Seco 25Kvar 450V Trifasico 60Hz,NWC6 0.45-25-3 Condensador Tipo Seco 25Kvar 450V Trifasico 60Hz,228.73,"Código: 308729
CHINT
Ref./Fab: NWC6 0.45-25-3
Cant.Disponible: 10
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 228.73",https://store.grupocoinp.com/web/image/product.product/17695/image_1024/%5BNWC6%200.45-25-3%5D%20Condensador%20Tipo%20Seco%2025Kvar%20450V%20Trifasico%2060Hz?unique=1afda2f,chint-103
NB1-63H 1P C2 Int. Aut. Termomagnetico Para Riel 1P 2 A 230Vac 10Ka Curva C,NB1-63H 1P C2 Int. Aut. Termomagnetico Para Riel 1P 2 A 230Vac 10Ka Curva C,10.12,"Código: 179785
CHINT
Ref./Fab: NB1-63H 1P C2
Cant.Disponible: 26
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 10.12",https://store.grupocoinp.com/web/image/product.product/19059/image_1024/%5BNB1-63H%201P%20C2%5D%20Int.%20Aut.%20Termomagnetico%20Para%20Riel%201P%202%20A%20230Vac%2010Ka%20Curva%20C?unique=ed79d6a,chint-103
NB1-63H 1P C4 Int. Aut. Termomagnetico Para Riel 1P 4 A 230Vac 10Ka Curva C,NB1-63H 1P C4 Int. Aut. Termomagnetico Para Riel 1P 4 A 230Vac 10Ka Curva C,10.12,"Código: 179790
CHINT
Ref./Fab: NB1-63H 1P C4
Cant.Disponible: 12
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 10.12",https://store.grupocoinp.com/web/image/product.product/19062/image_1024/%5BNB1-63H%201P%20C4%5D%20Int.%20Aut.%20Termomagnetico%20Para%20Riel%201P%204%20A%20230Vac%2010Ka%20Curva%20C?unique=bced39f,chint-103
NB1-63H 2P C10 Int. Aut. Termomagnetico Para Riel 2P 10A 230Vac 10Ka Curva C Nb1-63H,NB1-63H 2P C10 Int. Aut. Termomagnetico Para Riel 2P 10A 230Vac 10Ka Curva C Nb1-63H,22.13,"Código: 10014903, 179824
CHINT
Ref./Fab: NB1-63H 2P C10
Cant.Disponible: 6
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 22.13",https://store.grupocoinp.com/web/image/product.product/19066/image_1024/%5BNB1-63H%202P%20C10%5D%20Int.%20Aut.%20Termomagnetico%20Para%20Riel%202P%2010A%20230Vac%2010Ka%20Curva%20C%20Nb1-63H?unique=cbb402d,chint-103
NB1-63H 2P C63 Int. Aut. Termomagnetico Para Riel 2P 63A 230Vac 10Ka Curva C Nb1-63H,NB1-63H 2P C63 Int. Aut. Termomagnetico Para Riel 2P 63A 230Vac 10Ka Curva C Nb1-63H,28.93,"Código: 179836
CHINT
Ref./Fab: NB1-63H 2P C63
Cant.Disponible: 75
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 28.93",https://store.grupocoinp.com/web/image/product.product/19069/image_1024/%5BNB1-63H%202P%20C63%5D%20Int.%20Aut.%20Termomagnetico%20Para%20Riel%202P%2063A%20230Vac%2010Ka%20Curva%20C%20Nb1-63H?unique=6cae5b9,chint-103
NB1-63H 2P C6 Int. Aut. Termomagnetico Para Riel 2P 6A 230Vac 10Ka Curva C Nb1-63H,NB1-63H 2P C6 Int. Aut. Termomagnetico Para Riel 2P 6A 230Vac 10Ka Curva C Nb1-63H,22.13,"Código: 10014906
CHINT
Ref./Fab: NB1-63H 2P C6
Cant.Disponible: 110
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 22.13",https://store.grupocoinp.com/web/image/product.product/19070/image_1024/%5BNB1-63H%202P%20C6%5D%20Int.%20Aut.%20Termomagnetico%20Para%20Riel%202P%206A%20230Vac%2010Ka%20Curva%20C%20Nb1-63H?unique=fd0417e,chint-103
NB1-63H 3P C10 Int. Aut. Termomagnetico Para Riel 3P 10A 230Vac 10Ka Curva C Nb1-63H,NB1-63H 3P C10 Int. Aut. Termomagnetico Para Riel 3P 10A 230Vac 10Ka Curva C Nb1-63H,40.21,"Código: 179866
CHINT
Ref./Fab: NB1-63H 3P C10
Cant.Disponible: 15
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 40.21",https://store.grupocoinp.com/web/image/product.product/19071/image_1024/%5BNB1-63H%203P%20C10%5D%20Int.%20Aut.%20Termomagnetico%20Para%20Riel%203P%2010A%20230Vac%2010Ka%20Curva%20C%20Nb1-63H?unique=acbdfb4,chint-103
NB1-63H 3P C2 Int. Aut. Termomagnetico Para Riel 3P 2A 230Vac 10Ka Curva C Nb1-63H,NB1-63H 3P C2 Int. Aut. Termomagnetico Para Riel 3P 2A 230Vac 10Ka Curva C Nb1-63H,40.21,"Código: 179869
CHINT
Ref./Fab: NB1-63H 3P C2
Cant.Disponible: 26
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 40.21",https://store.grupocoinp.com/web/image/product.product/19072/image_1024/%5BNB1-63H%203P%20C2%5D%20Int.%20Aut.%20Termomagnetico%20Para%20Riel%203P%202A%20230Vac%2010Ka%20Curva%20C%20Nb1-63H?unique=d927b05,chint-103
NB1-63H 3P C6 Int. Aut. Termomagnetico Para Riel 3P 6 A 230Vac 10Ka Curva C Nb1-63H,NB1-63H 3P C6 Int. Aut. Termomagnetico Para Riel 3P 6 A 230Vac 10Ka Curva C Nb1-63H,40.21,"Código: 179877
CHINT
Ref./Fab: NB1-63H 3P C6
Cant.Disponible: 12
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 40.21",https://store.grupocoinp.com/web/image/product.product/19074/image_1024/%5BNB1-63H%203P%20C6%5D%20Int.%20Aut.%20Termomagnetico%20Para%20Riel%203P%206%20A%20230Vac%2010Ka%20Curva%20C%20Nb1-63H?unique=a88475c,chint-103
NB1-63H 2P C16 Int. Aut. Termomagnetico P/Riel 2P 16A 230Vac 10Ka Curva C Nb1-63H,NB1-63H 2P C16 Int. Aut. Termomagnetico P/Riel 2P 16A 230Vac 10Ka Curva C Nb1-63H,26.73,"Código: 179826
CHINT
Ref./Fab: NB1-63H 2P C16
Cant.Disponible: 20
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 26.73",https://store.grupocoinp.com/web/image/product.product/19075/image_1024/%5BNB1-63H%202P%20C16%5D%20Int.%20Aut.%20Termomagnetico%20P-Riel%202P%2016A%20230Vac%2010Ka%20Curva%20C%20Nb1-63H?unique=1b3f896,chint-103
NB1-63H 2P C25 Int. Aut. Termomagnetico P/Riel 2P 25A 230Vac 10Ka Curva C Nb1-63H,NB1-63H 2P C25 Int. Aut. Termomagnetico P/Riel 2P 25A 230Vac 10Ka Curva C Nb1-63H,26.73,"Código: 179829
CHINT
Ref./Fab: NB1-63H 2P C25
Cant.Disponible: 6
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 26.73",https://store.grupocoinp.com/web/image/product.product/19077/image_1024/%5BNB1-63H%202P%20C25%5D%20Int.%20Aut.%20Termomagnetico%20P-Riel%202P%2025A%20230Vac%2010Ka%20Curva%20C%20Nb1-63H?unique=6e97a58,chint-103
NB1-63H 2P C40 Int. Aut. Termomagnetico P/Riel 2P 40A 230Vac 10Ka Curva C Nb1-63H,NB1-63H 2P C40 Int. Aut. Termomagnetico P/Riel 2P 40A 230Vac 10Ka Curva C Nb1-63H,26.73,"Código: 179833
CHINT
Ref./Fab: NB1-63H 2P C40
Cant.Disponible: 86
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 26.73",https://store.grupocoinp.com/web/image/product.product/19079/image_1024/%5BNB1-63H%202P%20C40%5D%20Int.%20Aut.%20Termomagnetico%20P-Riel%202P%2040A%20230Vac%2010Ka%20Curva%20C%20Nb1-63H?unique=0f42b23,chint-103
NB1-63H 2P C50 Int. Aut. Termomagnetico P/Riel 2P 50A 230Vac 10Ka Curva C Nb1-63H,NB1-63H 2P C50 Int. Aut. Termomagnetico P/Riel 2P 50A 230Vac 10Ka Curva C Nb1-63H,27.85,"Código: 179834
CHINT
Ref./Fab: NB1-63H 2P C50
Cant.Disponible: 12
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 27.85",https://store.grupocoinp.com/web/image/product.product/19080/image_1024/%5BNB1-63H%202P%20C50%5D%20Int.%20Aut.%20Termomagnetico%20P-Riel%202P%2050A%20230Vac%2010Ka%20Curva%20C%20Nb1-63H?unique=4a3a8c3,chint-103
NB1-63H 3P C16 Int. Aut. Termomagnetico P/Riel 3P 16A 230Vac 10Ka Curva C Nb1-63H,NB1-63H 3P C16 Int. Aut. Termomagnetico P/Riel 3P 16A 230Vac 10Ka Curva C Nb1-63H,40.21,"Código: 179868
CHINT
Ref./Fab: NB1-63H 3P C16
Cant.Disponible: 5
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 40.21",https://store.grupocoinp.com/web/image/product.product/19081/image_1024/%5BNB1-63H%203P%20C16%5D%20Int.%20Aut.%20Termomagnetico%20P-Riel%203P%2016A%20230Vac%2010Ka%20Curva%20C%20Nb1-63H?unique=9d1e77a,chint-103
NB1-63H 3P C20 Int. Aut. Termomagnetico P/Riel 3P 20A 230Vac 10Ka Curva C Nb1-63H,NB1-63H 3P C20 Int. Aut. Termomagnetico P/Riel 3P 20A 230Vac 10Ka Curva C Nb1-63H,40.21,"Código: 179870
CHINT
Ref./Fab: NB1-63H 3P C20
Cant.Disponible: 67
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 40.21",https://store.grupocoinp.com/web/image/product.product/19082/image_1024/%5BNB1-63H%203P%20C20%5D%20Int.%20Aut.%20Termomagnetico%20P-Riel%203P%2020A%20230Vac%2010Ka%20Curva%20C%20Nb1-63H?unique=fdb4096,chint-103
NB1-63H 3P C25 Int. Aut. Termomagnetico P/Riel 3P 25A 230Vac 10Ka Curva C Nb1-63H,NB1-63H 3P C25 Int. Aut. Termomagnetico P/Riel 3P 25A 230Vac 10Ka Curva C Nb1-63H,40.21,"Código: 179871
CHINT
Ref./Fab: NB1-63H 3P C25
Cant.Disponible: 4
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 40.21",https://store.grupocoinp.com/web/image/product.product/19083/image_1024/%5BNB1-63H%203P%20C25%5D%20Int.%20Aut.%20Termomagnetico%20P-Riel%203P%2025A%20230Vac%2010Ka%20Curva%20C%20Nb1-63H?unique=eaeb99f,chint-103
